FSC-HLin,SSC-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,RED-R-HLin,RED-B-ALin,RED-B-W,FSC-HLog,SSC-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,RED-R-HLog,RED-B-ALog,RED-B-WLog,TIME,,Syms
21.351807,143.409271,4.021195,2.747611,4.415914,7.182027,2.153735,2271.224121,1.329435,2.156577,0.604355,0.438955,0.645021,0.856247,0.333192,3.356260,7060.000000,,0
12.782097,50.881691,2.679769,0.000000,6.494354,0.000000,2.564113,99998.000000,1.106602,1.706562,0.428097,0.000000,0.812536,0.000000,0.408937,4.999991,7345.000000,,0
16.010771,137.263382,0.000000,0.000000,18.283487,264.260986,9.840063,99998.000000,1.204412,2.137555,0.000000,0.000000,1.262059,2.422033,0.992998,4.999991,7422.000000,,0
32.422428,546.620422,0.000000,1.945839,16.427076,166.364624,12.729760,99998.000000,1.510846,2.737686,0.000000,0.289107,1.215560,2.221061,1.104820,4.999991,7439.000000,,0
22.437283,0.000000,1.406185,0.925122,38.195187,66.436066,42.678757,99998.000000,1.350970,0.000000,0.148042,0.000000,1.582009,1.822404,1.630212,4.999991,7518.000000,,0
1197.748779,4537.875977,12.341123,8.757818,11945.009766,5210.911133,15878.127930,58371.730469,3.078366,3.656853,1.091355,0.942396,4.077187,3.716914,4.200799,4.766202,7792.000000,,1
24.975201,128.662827,2.124696,0.962126,0.524236,35.540089,15.665829,0.000000,1.397509,2.109453,0.327297,0.000000,0.000000,1.550719,1.194953,0.000000,7994.000000,,0
15.970683,98.975677,1.646716,2.371395,0.000000,5.942365,47.590637,0.000000,1.203323,1.995528,0.216619,0.375004,0.000000,0.773959,1.677521,0.000000,8024.000000,,0
12.236276,35.586346,0.795605,1.248914,0.000000,0.000000,48.694286,0.000000,1.087649,1.551283,0.000000,0.096533,0.000000,0.000000,1.687478,0.000000,8037.000000,,0
76.374954,468.453827,3.651147,1.474027,22.819666,274.209137,1.690328,0.000000,1.882951,2.670667,0.562429,0.168505,1.358309,2.438082,0.227971,0.000000,8057.000000,,0
47.930550,442.516510,1.837908,1.723810,3.345856,18.662786,10.154780,0.000000,1.680612,2.645930,0.264324,0.236489,0.524507,1.270977,1.006671,0.000000,8095.000000,,0
88.201096,2341.501221,2.109277,1.085476,10.404534,33.520241,9.125449,99998.000000,1.945474,3.369494,0.324134,0.035620,1.017223,1.525307,0.960254,4.999991,8274.000000,,0
39.965256,413.384430,2.750695,1.868746,0.000000,21.102024,33.511795,0.000000,1.601683,2.616354,0.439442,0.271550,0.000000,1.324324,1.525198,0.000000,8342.000000,,0
135.770844,881.727234,1.865662,0.730846,0.000000,0.000000,6.687067,0.000000,2.132807,2.945334,0.270833,0.000000,0.000000,0.000000,0.825236,0.000000,8357.000000,,0
130.195450,180.663925,3.922516,2.966557,42.700531,635.065186,20.340939,99998.000000,2.114596,2.256871,0.593565,0.472253,1.630433,2.802818,1.308371,4.999991,8462.000000,,0
344.543060,495.387207,3.398280,2.479326,84.284744,637.455078,50.986832,99998.000000,2.537244,2.694945,0.531259,0.394334,1.925749,2.804450,1.707458,4.999991,8539.000000,,0
122.683464,22.576052,3.934851,1.322924,14.764941,50.338951,4.584822,0.000000,2.088786,1.353648,0.594928,0.121535,1.169232,1.701904,0.661322,0.000000,8687.000000,,0
366.465332,465.690796,3.703570,2.719858,14.037179,72.347595,6.428173,32321.728516,2.564033,2.668098,0.568621,0.434546,1.147280,1.859424,0.808088,4.509495,8715.000000,,0
24.262857,125.545174,2.608843,2.275799,9.522585,0.000000,2.683282,0.000000,1.384942,2.098800,0.416448,0.357134,0.978755,0.000000,0.428666,0.000000,8817.000000,,0
20.543867,0.000000,0.144936,1.430855,2.004430,0.000000,7.803325,0.000000,1.312682,0.000000,0.000000,0.155596,0.301991,0.000000,0.892280,0.000000,8851.000000,,0
246.810120,368.229248,3.071404,1.834825,3.163916,42.324314,9.056660,0.000000,2.392363,2.566118,0.487337,0.263595,0.500225,1.626590,0.956968,0.000000,8976.000000,,0
50.305031,80.195709,1.443190,1.714559,15.523540,49.709869,14.204780,99998.000000,1.701611,1.904151,0.159323,0.234152,1.190991,1.696443,1.152434,4.999991,9024.000000,,0
